clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
5,3.34,11,0,0,2022-12-06 11:00:00,1,54,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",301.16
12,3.77,12,0,0,2022-12-06 12:00:00,1,46,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",303.23
33,3.68,13,0,0,2022-12-06 13:00:00,1,37,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",305.5
16,3.96,14,0,0,2022-12-06 14:00:00,1,30,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",307.37
11,4.07,15,0,0,2022-12-06 15:00:00,1,26,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",308.71
12,4.09,16,0,0,2022-12-06 16:00:00,1,23,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",309.56
18,4.06,17,1,0,2022-12-06 17:00:00,1,21,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",309.95
51,4.16,18,0,0,2022-12-06 18:00:00,1,21,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",309.52
78,4.2,19,0,0,2022-12-06 19:00:00,1,21,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",308.97
89,3.48,20,0,0,2022-12-06 20:00:00,1,22,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",307.9
92,2.38,21,0,0,2022-12-06 21:00:00,1,26,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",305.49
91,2.33,22,0,0,2022-12-06 22:00:00,1,28,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",304.16
77,3.37,23,0,0,2022-12-06 23:00:00,1,32,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",303.1
44,1.75,0,0,0,2022-12-07 00:00:00,2,36,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",301.34
69,1.84,1,0,0,2022-12-07 01:00:00,2,40,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",300.38
71,1.49,2,0,0,2022-12-07 02:00:00,2,46,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",299.31
74,1.3,3,0,0,2022-12-07 03:00:00,2,50,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",298.63
66,1.1,4,0,0,2022-12-07 04:00:00,2,54,"viirs_point_3080_06/12/2022_-4.21011,-40.31543",297.92
