clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
45,2.25,16,0,0,2022-12-25 16:00:00,6,24,"viirs_point_40396_26/12/2022_5.2669,30.15611",301.1
37,2.17,17,0,0,2022-12-25 17:00:00,6,27,"viirs_point_40396_26/12/2022_5.2669,30.15611",299.28
32,2.04,18,0,0,2022-12-25 18:00:00,6,28,"viirs_point_40396_26/12/2022_5.2669,30.15611",298.23
52,1.96,19,0,0,2022-12-25 19:00:00,6,29,"viirs_point_40396_26/12/2022_5.2669,30.15611",297.3
76,1.88,20,0,0,2022-12-25 20:00:00,6,30,"viirs_point_40396_26/12/2022_5.2669,30.15611",296.53
84,2.1,21,0,0,2022-12-25 21:00:00,6,31,"viirs_point_40396_26/12/2022_5.2669,30.15611",295.75
88,1.65,22,0,0,2022-12-25 22:00:00,6,33,"viirs_point_40396_26/12/2022_5.2669,30.15611",294.94
90,1.67,23,0,0,2022-12-25 23:00:00,6,34,"viirs_point_40396_26/12/2022_5.2669,30.15611",294.39
92,1.58,0,0,0,2022-12-26 00:00:00,0,35,"viirs_point_40396_26/12/2022_5.2669,30.15611",293.74
96,1.51,1,0,0,2022-12-26 01:00:00,0,36,"viirs_point_40396_26/12/2022_5.2669,30.15611",293.27
78,1.52,2,0,0,2022-12-26 02:00:00,0,36,"viirs_point_40396_26/12/2022_5.2669,30.15611",292.84
63,1.69,3,0,0,2022-12-26 03:00:00,0,37,"viirs_point_40396_26/12/2022_5.2669,30.15611",292.32
65,1.75,4,0,0,2022-12-26 04:00:00,0,39,"viirs_point_40396_26/12/2022_5.2669,30.15611",291.64
70,1.68,5,0,0,2022-12-26 05:00:00,0,36,"viirs_point_40396_26/12/2022_5.2669,30.15611",293.34
100,3.67,6,0,0,2022-12-26 06:00:00,0,28,"viirs_point_40396_26/12/2022_5.2669,30.15611",296.49
63,3.96,7,0,0,2022-12-26 07:00:00,0,23,"viirs_point_40396_26/12/2022_5.2669,30.15611",299.23
92,3.88,8,0,0,2022-12-26 08:00:00,0,20,"viirs_point_40396_26/12/2022_5.2669,30.15611",301.39
82,3.99,9,0,0,2022-12-26 09:00:00,0,18,"viirs_point_40396_26/12/2022_5.2669,30.15611",303.31
58,3.78,10,0,0,2022-12-26 10:00:00,0,16,"viirs_point_40396_26/12/2022_5.2669,30.15611",304.36
97,3.64,11,0,0,2022-12-26 11:00:00,0,17,"viirs_point_40396_26/12/2022_5.2669,30.15611",305.37
97,3.5,12,1,0,2022-12-26 12:00:00,0,17,"viirs_point_40396_26/12/2022_5.2669,30.15611",305.88
79,3.37,13,0,0,2022-12-26 13:00:00,0,17,"viirs_point_40396_26/12/2022_5.2669,30.15611",305.95
81,3.3,14,0,0,2022-12-26 14:00:00,0,17,"viirs_point_40396_26/12/2022_5.2669,30.15611",305.53
75,3.03,15,0,0,2022-12-26 15:00:00,0,19,"viirs_point_40396_26/12/2022_5.2669,30.15611",304.5
73,2.0,16,0,0,2022-12-26 16:00:00,0,24,"viirs_point_40396_26/12/2022_5.2669,30.15611",300.2
63,1.85,17,0,0,2022-12-26 17:00:00,0,26,"viirs_point_40396_26/12/2022_5.2669,30.15611",298.43
68,1.75,18,0,0,2022-12-26 18:00:00,0,28,"viirs_point_40396_26/12/2022_5.2669,30.15611",297.37
15,1.78,19,0,0,2022-12-26 19:00:00,0,29,"viirs_point_40396_26/12/2022_5.2669,30.15611",296.34
41,1.67,20,0,0,2022-12-26 20:00:00,0,30,"viirs_point_40396_26/12/2022_5.2669,30.15611",295.67
48,1.66,21,0,0,2022-12-26 21:00:00,0,30,"viirs_point_40396_26/12/2022_5.2669,30.15611",295.1
47,1.65,22,0,0,2022-12-26 22:00:00,0,31,"viirs_point_40396_26/12/2022_5.2669,30.15611",294.47
40,1.61,23,0,0,2022-12-26 23:00:00,0,32,"viirs_point_40396_26/12/2022_5.2669,30.15611",293.78
36,1.7,0,0,0,2022-12-27 00:00:00,1,32,"viirs_point_40396_26/12/2022_5.2669,30.15611",293.26
13,2.01,1,0,0,2022-12-27 01:00:00,1,32,"viirs_point_40396_26/12/2022_5.2669,30.15611",292.78
