clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
50,0.94,1,0,0,2022-12-21 01:00:00,2,23,"viirs_point_32399_21/12/2022_7.18466,-0.8309",296.15
72,0.73,2,0,0,2022-12-21 02:00:00,2,23,"viirs_point_32399_21/12/2022_7.18466,-0.8309",295.53
52,1.08,3,0,0,2022-12-21 03:00:00,2,24,"viirs_point_32399_21/12/2022_7.18466,-0.8309",294.76
45,1.44,4,0,0,2022-12-21 04:00:00,2,24,"viirs_point_32399_21/12/2022_7.18466,-0.8309",294.36
39,1.34,5,0,0,2022-12-21 05:00:00,2,25,"viirs_point_32399_21/12/2022_7.18466,-0.8309",293.82
39,1.03,6,0,0,2022-12-21 06:00:00,2,25,"viirs_point_32399_21/12/2022_7.18466,-0.8309",293.72
29,1.23,7,0,0,2022-12-21 07:00:00,2,25,"viirs_point_32399_21/12/2022_7.18466,-0.8309",294.99
55,1.27,8,0,0,2022-12-21 08:00:00,2,21,"viirs_point_32399_21/12/2022_7.18466,-0.8309",298.73
54,1.48,9,0,0,2022-12-21 09:00:00,2,19,"viirs_point_32399_21/12/2022_7.18466,-0.8309",302.04
64,2.45,10,0,0,2022-12-21 10:00:00,2,17,"viirs_point_32399_21/12/2022_7.18466,-0.8309",304.59
65,2.9,11,0,0,2022-12-21 11:00:00,2,15,"viirs_point_32399_21/12/2022_7.18466,-0.8309",306.6
68,2.68,12,0,0,2022-12-21 12:00:00,2,13,"viirs_point_32399_21/12/2022_7.18466,-0.8309",308.1
91,2.89,13,0,0,2022-12-21 13:00:00,2,12,"viirs_point_32399_21/12/2022_7.18466,-0.8309",308.89
88,2.94,14,1,0,2022-12-21 14:00:00,2,12,"viirs_point_32399_21/12/2022_7.18466,-0.8309",309.19
85,3.01,15,0,0,2022-12-21 15:00:00,2,12,"viirs_point_32399_21/12/2022_7.18466,-0.8309",309.05
89,3.16,16,0,0,2022-12-21 16:00:00,2,12,"viirs_point_32399_21/12/2022_7.18466,-0.8309",308.37
91,2.98,17,0,0,2022-12-21 17:00:00,2,14,"viirs_point_32399_21/12/2022_7.18466,-0.8309",306.9
99,2.05,18,0,0,2022-12-21 18:00:00,2,19,"viirs_point_32399_21/12/2022_7.18466,-0.8309",302.61
