clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
4,1.99,16,0,0,2022-12-12 16:00:00,0,13,"viirs_point_14504_13/12/2022_7.65094,20.3052",305.03
4,2.19,17,0,0,2022-12-12 17:00:00,0,14,"viirs_point_14504_13/12/2022_7.65094,20.3052",301.7
4,2.03,18,0,0,2022-12-12 18:00:00,0,15,"viirs_point_14504_13/12/2022_7.65094,20.3052",300.13
5,2.05,19,0,0,2022-12-12 19:00:00,0,16,"viirs_point_14504_13/12/2022_7.65094,20.3052",298.97
40,1.95,20,0,0,2022-12-12 20:00:00,0,17,"viirs_point_14504_13/12/2022_7.65094,20.3052",297.55
56,1.84,21,0,0,2022-12-12 21:00:00,0,17,"viirs_point_14504_13/12/2022_7.65094,20.3052",296.84
57,1.87,22,0,0,2022-12-12 22:00:00,0,18,"viirs_point_14504_13/12/2022_7.65094,20.3052",295.99
46,1.84,23,0,0,2022-12-12 23:00:00,0,19,"viirs_point_14504_13/12/2022_7.65094,20.3052",295.3
40,1.82,0,0,0,2022-12-13 00:00:00,1,19,"viirs_point_14504_13/12/2022_7.65094,20.3052",294.74
23,1.91,1,0,0,2022-12-13 01:00:00,1,20,"viirs_point_14504_13/12/2022_7.65094,20.3052",294.18
87,1.75,2,0,0,2022-12-13 02:00:00,1,21,"viirs_point_14504_13/12/2022_7.65094,20.3052",294.31
85,1.69,3,0,0,2022-12-13 03:00:00,1,22,"viirs_point_14504_13/12/2022_7.65094,20.3052",293.77
69,1.68,4,0,0,2022-12-13 04:00:00,1,22,"viirs_point_14504_13/12/2022_7.65094,20.3052",293.44
73,1.67,5,0,0,2022-12-13 05:00:00,1,23,"viirs_point_14504_13/12/2022_7.65094,20.3052",293.48
78,1.39,6,0,0,2022-12-13 06:00:00,1,21,"viirs_point_14504_13/12/2022_7.65094,20.3052",296.29
100,2.17,7,0,0,2022-12-13 07:00:00,1,17,"viirs_point_14504_13/12/2022_7.65094,20.3052",300.15
94,2.28,8,0,0,2022-12-13 08:00:00,1,14,"viirs_point_14504_13/12/2022_7.65094,20.3052",303.66
85,2.19,9,0,0,2022-12-13 09:00:00,1,12,"viirs_point_14504_13/12/2022_7.65094,20.3052",306.64
71,1.69,10,0,0,2022-12-13 10:00:00,1,11,"viirs_point_14504_13/12/2022_7.65094,20.3052",309.19
58,1.21,11,1,0,2022-12-13 11:00:00,1,10,"viirs_point_14504_13/12/2022_7.65094,20.3052",311.0
49,0.88,12,0,0,2022-12-13 12:00:00,1,10,"viirs_point_14504_13/12/2022_7.65094,20.3052",311.79
0,0.6,13,0,0,2022-12-13 13:00:00,1,10,"viirs_point_14504_13/12/2022_7.65094,20.3052",311.58
7,0.98,14,0,0,2022-12-13 14:00:00,1,10,"viirs_point_14504_13/12/2022_7.65094,20.3052",310.57
9,0.78,15,0,0,2022-12-13 15:00:00,1,11,"viirs_point_14504_13/12/2022_7.65094,20.3052",309.29
10,0.77,16,0,0,2022-12-13 16:00:00,1,16,"viirs_point_14504_13/12/2022_7.65094,20.3052",305.17
18,1.17,17,0,0,2022-12-13 17:00:00,1,17,"viirs_point_14504_13/12/2022_7.65094,20.3052",302.11
31,1.6,18,0,0,2022-12-13 18:00:00,1,18,"viirs_point_14504_13/12/2022_7.65094,20.3052",300.83
9,1.85,19,0,0,2022-12-13 19:00:00,1,19,"viirs_point_14504_13/12/2022_7.65094,20.3052",299.34
