clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
82,5.63,20,0,0,01/12/1970 20:29,0,4,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",307.18
100,5.19,20,0,0,01/12/1970 20:29,0,4,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",307.07
100,4.9,20,0,0,01/12/1970 20:29,0,4,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",306.52
100,3.82,20,0,0,01/12/1970 20:29,0,5,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",303.17
100,3.78,20,0,0,01/12/1970 20:29,0,6,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",299.39
94,3.95,20,0,0,01/12/1970 20:29,0,7,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",297.73
94,3.53,20,0,0,01/12/1970 20:29,0,7,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",297.22
8,4.0,20,0,0,01/12/1970 20:29,0,7,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",296.55
19,4.35,20,0,0,01/12/1970 20:29,0,7,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",295.72
15,4.67,20,0,0,01/12/1970 20:29,0,7,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",295.12
14,4.9,20,0,0,01/12/1970 20:29,0,7,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",294.22
13,5.17,20,0,0,01/12/1970 20:29,0,8,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",293.29
29,4.93,20,0,0,01/12/1970 20:29,0,9,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",292.68
68,4.87,20,0,0,01/12/1970 20:29,0,9,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",292.28
61,4.92,20,0,0,01/12/1970 20:29,0,9,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",291.7
44,4.95,20,0,0,01/12/1970 20:29,0,10,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",291.63
43,5.47,20,0,0,01/12/1970 20:29,0,9,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",295.18
54,6.49,20,0,0,01/12/1970 20:29,0,7,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",299.6
58,6.6,20,0,0,01/12/1970 20:29,0,6,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",303.19
9,5.96,20,0,0,01/12/1970 20:29,0,6,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",305.64
9,4.69,20,0,0,01/12/1970 20:29,0,6,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",307.11
8,3.97,20,0,0,01/12/1970 20:29,0,6,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",308.23
26,2.88,20,0,0,01/12/1970 20:29,0,7,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",308.87
24,1.96,20,0,0,01/12/1970 20:29,0,7,"viirs_point_1024171_2023-10-30 00:00:00_-23.05984,130.86295",309.22
